,roi_name,subj_id,model_name,model_layer_index,score
1777,face,2,standard_VGG11,standard_VGG11_RDM/features.18.npz,0.06891625557643948
1778,face,3,standard_VGG11,standard_VGG11_RDM/features.18.npz,0.10945896272835794
1779,face,4,standard_VGG11,standard_VGG11_RDM/features.18.npz,0.042437327659501034
1780,face,1,standard_VGG11,standard_VGG11_RDM/features.3.npz,0.041122925160179735
1781,face,2,standard_VGG11,standard_VGG11_RDM/features.3.npz,0.02193397064873952
1782,face,3,standard_VGG11,standard_VGG11_RDM/features.3.npz,0.05591342912423147
1783,face,4,standard_VGG11,standard_VGG11_RDM/features.3.npz,0.021526567131152013
1784,face,1,standard_VGG11,standard_VGG11_RDM/features.8.npz,0.04348203616754324
1785,face,2,standard_VGG11,standard_VGG11_RDM/features.8.npz,0.02854822166235201
1786,face,3,standard_VGG11,standard_VGG11_RDM/features.8.npz,0.06095174329575324
1787,face,4,standard_VGG11,standard_VGG11_RDM/features.8.npz,0.020296536837369213
1788,face,1,standard_VGG11,standard_VGG11_RDM/features.0.npz,0.034740541390635364
1789,face,2,standard_VGG11,standard_VGG11_RDM/features.0.npz,0.010611307526644232
1790,face,3,standard_VGG11,standard_VGG11_RDM/features.0.npz,0.04228734209096279
1791,face,4,standard_VGG11,standard_VGG11_RDM/features.0.npz,0.012711013808029316
1792,face,1,standard_VGG11,standard_VGG11_RDM/features.13.npz,0.04591046133684788
1793,face,2,standard_VGG11,standard_VGG11_RDM/features.13.npz,0.03070590725388356
1794,face,3,standard_VGG11,standard_VGG11_RDM/features.13.npz,0.07141836542828921
1795,face,4,standard_VGG11,standard_VGG11_RDM/features.13.npz,0.02145074711687349
1796,face,1,standard_VGG11,standard_VGG11_RDM/features.16.npz,0.060029821348580835
1797,face,2,standard_VGG11,standard_VGG11_RDM/features.16.npz,0.0409797632022004
1798,face,3,standard_VGG11,standard_VGG11_RDM/features.16.npz,0.09023276599675038
1799,face,4,standard_VGG11,standard_VGG11_RDM/features.16.npz,0.027096828406871117
1800,face,1,standard_VGG11,standard_VGG11_RDM/features.6.npz,0.04309429263696414
1801,face,2,standard_VGG11,standard_VGG11_RDM/features.6.npz,0.02536238770539035
1802,face,3,standard_VGG11,standard_VGG11_RDM/features.6.npz,0.054095143802485354
1803,face,4,standard_VGG11,standard_VGG11_RDM/features.6.npz,0.020753253292123377
1804,asts,1,standard_VGG11,standard_VGG11_RDM/features.11.npz,0.008134865953283976
1805,asts,2,standard_VGG11,standard_VGG11_RDM/features.11.npz,0.025235309899222184
1806,asts,3,standard_VGG11,standard_VGG11_RDM/features.11.npz,0.028825127461190675
1807,asts,4,standard_VGG11,standard_VGG11_RDM/features.11.npz,0.01206236611467485
1808,asts,1,standard_VGG11,standard_VGG11_RDM/features.18.npz,0.02746455365605907
1809,asts,2,standard_VGG11,standard_VGG11_RDM/features.18.npz,0.04345963495196896
1810,asts,3,standard_VGG11,standard_VGG11_RDM/features.18.npz,0.05807406209238957
1811,asts,4,standard_VGG11,standard_VGG11_RDM/features.18.npz,0.02824860447385361
1812,asts,1,standard_VGG11,standard_VGG11_RDM/features.3.npz,0.01072930964168362
1813,asts,2,standard_VGG11,standard_VGG11_RDM/features.3.npz,0.025925622417591603
1814,asts,3,standard_VGG11,standard_VGG11_RDM/features.3.npz,0.02619840960289828
1815,asts,4,standard_VGG11,standard_VGG11_RDM/features.3.npz,0.004815384689827802
1816,asts,1,standard_VGG11,standard_VGG11_RDM/features.8.npz,0.004010830223063291
1817,asts,2,standard_VGG11,standard_VGG11_RDM/features.8.npz,0.027425749858289095
1818,asts,3,standard_VGG11,standard_VGG11_RDM/features.8.npz,0.028885273231393956
1819,asts,4,standard_VGG11,standard_VGG11_RDM/features.8.npz,0.008443060405290847
1820,asts,1,standard_VGG11,standard_VGG11_RDM/features.0.npz,0.015037027898978985
1821,asts,2,standard_VGG11,standard_VGG11_RDM/features.0.npz,0.013304047201670709
1822,asts,3,standard_VGG11,standard_VGG11_RDM/features.0.npz,0.019794468459959427
1823,asts,4,standard_VGG11,standard_VGG11_RDM/features.0.npz,-0.002799209703602551
1824,asts,1,standard_VGG11,standard_VGG11_RDM/features.13.npz,0.007160452594573164
1825,asts,2,standard_VGG11,standard_VGG11_RDM/features.13.npz,0.022009662631910756
1826,asts,3,standard_VGG11,standard_VGG11_RDM/features.13.npz,0.029714570210411177
1827,asts,4,standard_VGG11,standard_VGG11_RDM/features.13.npz,0.010097707343329354
1828,asts,1,standard_VGG11,standard_VGG11_RDM/features.16.npz,0.016729944313651064
1829,asts,2,standard_VGG11,standard_VGG11_RDM/features.16.npz,0.02502008922643492
1830,asts,3,standard_VGG11,standard_VGG11_RDM/features.16.npz,0.041425035051759464
1831,asts,4,standard_VGG11,standard_VGG11_RDM/features.16.npz,0.01537963113149836
1832,asts,1,standard_VGG11,standard_VGG11_RDM/features.6.npz,0.005862767610303575
1833,asts,2,standard_VGG11,standard_VGG11_RDM/features.6.npz,0.025291403590021057
1834,asts,3,standard_VGG11,standard_VGG11_RDM/features.6.npz,0.024572015806188962
1835,asts,4,standard_VGG11,standard_VGG11_RDM/features.6.npz,0.0076088491075291175
1836,evc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.0635580073992629
1837,evc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.0793775359989276
1838,evc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.0832975349434251
1839,evc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.09691510266676562
1840,evc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.08297174421814556
1841,evc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.10082822066729719
1842,evc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.08961979214364718
1843,evc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.11002052922390906
1844,evc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.0337354840305158
1845,evc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.03786066054337076
1846,evc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.053527975985227357
1847,evc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.06289233308325387
1848,evc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.024540779357764383
1849,evc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.037419444108328176
1850,evc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.02896260211595029
1851,evc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.041397686691051525
1852,evc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.06181274156336286
1853,evc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.0850597246387855
1854,evc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.07538648404876215
1855,evc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.09604138728632475
1856,evc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.039720679441545795
1857,evc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.05295420203842228
1858,evc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.063053532334124
1859,evc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.07058789691706165
1860,evc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.0026776278407086556
1861,evc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.002431697558065165
1862,evc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.003766108691350183
1863,evc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.012472552238757964
1864,evc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.07963903481225051
1865,evc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.09910338921852987
1866,evc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.09507567388621167
1867,evc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.11424119747463356
1868,ppa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.03385417204964951
1869,ppa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.028218735722039368
1870,ppa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.031080717256815583
1871,ppa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.047160757532306787
1872,ppa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.03870898941340971
1873,ppa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.035382379541802206
1874,ppa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.034913315334068586
1875,ppa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.04876021586817083
1876,ppa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.03172018059424517
1877,ppa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.015447595867811054
1878,ppa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.02527630226421648
1879,ppa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.04193102391750774
1880,ppa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.01884239054408494
1881,ppa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.01795614976335371
1882,ppa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.015541966252106536
1883,ppa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.03533392579633874
1884,ppa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.03540424391705652
1885,ppa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.031584040259758445
1886,ppa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.040230447171300886
1887,ppa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.0554936899967752
1888,ppa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.032412595505073784
1889,ppa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.019772150993478666
1890,ppa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.02492504732408845
1891,ppa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.04099944249206161
1892,ppa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.02404711470823809
1893,ppa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.010071261550983106
1894,ppa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.024497283150024862
1895,ppa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.029883790663164857
1896,ppa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.03969448645788524
1897,ppa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.03700664809221273
1898,ppa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.03852354294189339
1899,ppa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.055472773277886175
1900,ffa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.021174459831117178
1901,ffa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.02537292717457571
1902,ffa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.023913700388825114
1903,ffa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.014879893917788144
1904,ffa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.018220193421296407
1905,ffa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.019364790778564463
1906,ffa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.022136201155664868
1907,ffa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.004379004238660037
1908,ffa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.026194061557355403
1909,ffa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.0328124919104872
1910,ffa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.03053880797364771
1911,ffa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.014964104197125837
1912,ffa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.018469137642537575
1913,ffa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.030005066171562997
1914,ffa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.029665544789702826
1915,ffa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.006307474574429167
1916,ffa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.02889135110423349
1917,ffa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.03024428010103028
1918,ffa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.031010140385343252
1919,ffa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.008916083949878277
1920,ffa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.03353769910300124
1921,ffa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.04531151685457181
1922,ffa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.03521262250193354
1923,ffa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.030136361288453793
1924,ffa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.024398297207990156
1925,ffa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.024845463591694792
1926,ffa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.026324594367145432
1927,ffa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.013458534295668106
1928,ffa,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.023083264913839923
1929,ffa,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.027874000997503888
1930,ffa,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.02246369944093276
1931,ffa,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.00848760129449963
1932,mt,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.014128095420303596
1933,mt,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.015029258062627247
1934,mt,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.09199707382887287
1935,mt,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.09490480469630076
1936,mt,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.028097654490368475
1937,mt,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.01955829370600002
1938,mt,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.09247462451017302
1939,mt,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.10580480449808359
1940,mt,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.015089224670900722
1941,mt,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.014680160568522163
1942,mt,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.05737860747156837
1943,mt,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.06228546303514585
1944,mt,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.026100526694912463
1945,mt,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.026728325304700016
1946,mt,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.03357676289482278
1947,mt,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.042360417461335564
1948,mt,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.03953054782290761
1949,mt,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.03707537467974197
1950,mt,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.08152757705529728
1951,mt,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.09739371648447104
1952,mt,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.014345067605833874
1953,mt,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.020285529180672945
1954,mt,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.07461527976805367
1955,mt,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.07116719902222299
1956,mt,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.009098351442200928
1957,mt,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.010099097665668822
1958,mt,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.005005615057892394
1959,mt,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.01349910613215128
1960,mt,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.027318993402360395
1961,mt,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.020516336381571385
1962,mt,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.10100305519592619
1963,mt,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.10941025051302115
1964,eba,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.004702937133790775
1965,eba,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.025095590051898622
1966,eba,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.03132159971730266
1967,eba,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.011206143603424342
1968,eba,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.015914003409440637
1969,eba,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.01893256791733193
1970,eba,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.03893542130754675
1971,eba,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.007510416698204956
1972,eba,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.010305655928923985
1973,eba,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.023398267063407936
1974,eba,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.031488407361668205
1975,eba,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.01020952852126718
1976,eba,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.022258165729517415
1977,eba,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.03084001433516872
1978,eba,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.03844086568785087
1979,eba,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.016670935108835206
1980,eba,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.023018641387090276
1981,eba,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.035765988874670966
1982,eba,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.051170985908142785
1983,eba,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.020696400057896403
1984,eba,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.005156391535994539
1985,eba,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.032086655636522604
1986,eba,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.03704463323441838
1987,eba,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.017474020908275247
1988,eba,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.008429684213744435
1989,eba,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.012236105592924916
1990,eba,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.02469247530095993
1991,eba,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.008060757315580841
1992,eba,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.014992898809888718
1993,eba,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.026469762894768312
1994,eba,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.04202246879905642
1995,eba,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.014072816407997544
1996,loc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.013167663197941742
1997,loc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.024098250491308485
1998,loc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.02152913897026605
1999,loc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.018068368593245326
2000,loc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.015406028157831651
2001,loc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.02586829613114169
2002,loc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.019971653247074866
2003,loc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.017810635869993086
2004,loc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.01697474385459752
2005,loc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.014067766674074972
2006,loc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.02402921011821832
2007,loc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.017615157003489406
2008,loc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.022285006184361314
2009,loc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.0233440349075681
2010,loc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.024244499011425464
2011,loc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.024169254349443253
2012,loc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.026564197189151168
2013,loc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.031842099209166426
2014,loc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.03317693079783023
2015,loc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.02708538025434349
2016,loc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.023533633191629124
2017,loc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.029430533768012763
2018,loc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.035003593477957125
2019,loc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.025260117613734225
2020,loc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.01783567879027089
2021,loc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.024091348896120433
2022,loc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.025434985479902122
2023,loc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.030300875301863147
2024,loc,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.018430449222294643
2025,loc,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.026678276865362352
2026,loc,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.02689303888505666
2027,loc,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.01735546918570198
2028,psts,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.0023062203766612494
2029,psts,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.01145619013634417
2030,psts,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.014740710819192563
2031,psts,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.011082474834645762
2032,psts,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.00574715006282754
2033,psts,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.009456209164732148
2034,psts,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.010948322533960693
2035,psts,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.18.npz,0.011225427073891453
2036,psts,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.0019050920338209462
2037,psts,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.01383827116560603
2038,psts,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.01567205310100038
2039,psts,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.4.npz,0.003745059853344454
2040,psts,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.008249982589535628
2041,psts,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.019359245249210812
2042,psts,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.01944698540311797
2043,psts,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.25.npz,0.009229118033968066
2044,psts,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.009999307764899603
2045,psts,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.016379681783421016
2046,psts,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.015036302807543821
2047,psts,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.22.npz,0.01818330061440002
2048,psts,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.0012328926096937664
2049,psts,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.01547663490412318
2050,psts,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.018499416806235697
2051,psts,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.8.npz,0.01051553676398626
2052,psts,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.006003915081988107
2053,psts,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.007956755764091779
2054,psts,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.02285939093017631
2055,psts,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.0.npz,0.0006492454826540156
2056,psts,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.008787544563172885
2057,psts,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.013717847982200207
2058,psts,3,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.015304057819674964
2059,psts,4,standard_VGG11_bn,standard_VGG11_bn_RDM/features.15.npz,0.013250806422154461
2060,face,1,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.010863988460585101
2061,face,2,standard_VGG11_bn,standard_VGG11_bn_RDM/features.11.npz,0.01130917394541361
